_id,name,category_code,offices,address1,address2,city,latitude,longitude,country_code
613517e17c85e5f861db7d2a,Tetraphase Pharmaceuticals,biotech,"{'description': '', 'address1': '480 Arsenal Street,', 'address2': 'Suite 110', 'zip_code': '02472', 'city': 'Watertown', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.3630235, 'longitude': -71.158939}","480 Arsenal Street,",Suite 110,Watertown,42.3630235,-71.158939,USA
613517e07c85e5f861db6183,Ustream,games_video,"{'description': 'San Francisco Office', 'address1': '410 Townsend', 'address2': 'Suite 400', 'zip_code': '94107', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.392936, 'longitude': -122.07948}",410 Townsend,Suite 400,San Francisco,37.392936,-122.07948,USA
613517e27c85e5f861db86eb,Tang Wind Energy,cleantech,"{'description': '', 'address1': '', 'address2': '4925 Greenville Avenue', 'zip_code': '75206', 'city': 'Dallas', 'state_code': 'TX', 'country_code': 'USA', 'latitude': 32.749238, 'longitude': -96.840091}",,4925 Greenville Avenue,Dallas,32.749238,-96.840091,USA
613517e27c85e5f861db8b1c,Neodyne Biosciences,biotech,"{'description': '', 'address1': '127 Independence Drive', 'address2': '', 'zip_code': '94025', 'city': 'Menlo Park', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.483483, 'longitude': -122.17666}",127 Independence Drive,,Menlo Park,37.483483,-122.17666,USA
613517e27c85e5f861db8616,BT Imaging,cleantech,"{'description': '', 'address1': '1 Blackburn ST', 'address2': '', 'zip_code': '2010', 'city': 'Surry Hills', 'state_code': None, 'country_code': 'AUS', 'latitude': -33.947414, 'longitude': 150.967905}",1 Blackburn ST,,Surry Hills,-33.947414,150.967905,AUS
613517e27c85e5f861db831c,Z2Live,games_video,"{'description': 'Z2Live', 'address1': '1601 2nd Ave', 'address2': 'Suite 800', 'zip_code': '98101', 'city': 'Seattle', 'state_code': 'WA', 'country_code': 'USA', 'latitude': 47.6103008, 'longitude': -122.3399782}",1601 2nd Ave,Suite 800,Seattle,47.6103008,-122.3399782,USA
613517e17c85e5f861db7c9b,GlassBox,games_video,"{'description': '', 'address1': '2196 Dunwin Drive', 'address2': '', 'zip_code': 'L5L 1C7', 'city': 'Mississauga, ON', 'state_code': None, 'country_code': 'CAN', 'latitude': 43.5351549, 'longitude': -79.6735074}",2196 Dunwin Drive,,"Mississauga, ON",43.5351549,-79.6735074,CAN
613517e07c85e5f861db619a,SellABand,games_video,"{'description': None, 'address1': 'Harderhook 22', 'address2': None, 'zip_code': None, 'city': '46395 Bocholt', 'state_code': None, 'country_code': 'DEU', 'latitude': 51.808933, 'longitude': 6.553452}",Harderhook 22,,46395 Bocholt,51.808933,6.553452,DEU
613517e17c85e5f861db6247,PeerMe,games_video,"{'description': None, 'address1': '2115 Landings Drive', 'address2': None, 'zip_code': '94043', 'city': 'Mountain View', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.419819, 'longitude': -122.090188}",2115 Landings Drive,,Mountain View,37.419819,-122.090188,USA
613517e17c85e5f861db6478,Fix8,games_video,"{'description': None, 'address1': '15250 Ventura Blvd', 'address2': '', 'zip_code': '91403', 'city': 'Sherman Oaks', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.152826, 'longitude': -118.465582}",15250 Ventura Blvd,,Sherman Oaks,34.152826,-118.465582,USA
613517e17c85e5f861db650e,WeShow,games_video,"{'description': None, 'address1': None, 'address2': None, 'zip_code': '10017', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.752516, 'longitude': -73.973072}",,,New York,40.752516,-73.973072,USA
613517e17c85e5f861db6691,RiffTrax,games_video,"{'description': '', 'address1': '12230 El Camino Real', 'address2': 'Suite 300', 'zip_code': '92130', 'city': 'San Diego', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.936973, 'longitude': -117.240431}",12230 El Camino Real,Suite 300,San Diego,32.936973,-117.240431,USA
613517e17c85e5f861db70ff,Carbonetworks,cleantech,"{'description': 'Head Office', 'address1': '1700 Montgomery St', 'address2': '', 'zip_code': '94111', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.805289, 'longitude': -122.404448}",1700 Montgomery St,,San Francisco,37.805289,-122.404448,USA
613517e27c85e5f861db83c3,Piedmont Pharmaceuticals,biotech,"{'description': 'Piedmont Pharmaceuticals', 'address1': '204 Muirs Chapel Road, Suite 200', 'address2': '', 'zip_code': '27410', 'city': 'Greensboro', 'state_code': 'NC', 'country_code': 'USA', 'latitude': 36.072863, 'longitude': -79.869229}","204 Muirs Chapel Road, Suite 200",,Greensboro,36.072863,-79.869229,USA
613517e27c85e5f861db84b3,Busca Corp,games_video,"{'description': 'Busca Corp. USA', 'address1': '7590 Fay Ave. Suite 506', 'address2': '', 'zip_code': '92037', 'city': 'La Jolla', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.841791, 'longitude': -117.274602}",7590 Fay Ave. Suite 506,,La Jolla,32.841791,-117.274602,USA
613517e27c85e5f861db84b4,Busca Corp,games_video,"{'description': 'Busca Corp. Tijuana', 'address1': 'Calle Brasil No. 8471', 'address2': 'Col. Juarez', 'zip_code': '22040', 'city': 'Tijuana, B.C.', 'state_code': None, 'country_code': 'MEX', 'latitude': 32.5217442, 'longitude': -117.0274947}",Calle Brasil No. 8471,Col. Juarez,"Tijuana, B.C.",32.5217442,-117.0274947,MEX
613517e27c85e5f861db84b5,Busca Corp,games_video,"{'description': 'Busca Corp. Mexico City', 'address1': 'Insurgentes Sur 348 Piso 9', 'address2': 'Col. Roma', 'zip_code': '06700', 'city': 'Mexico City', 'state_code': None, 'country_code': 'MEX', 'latitude': 19.4164309, 'longitude': -99.1651395}",Insurgentes Sur 348 Piso 9,Col. Roma,Mexico City,19.4164309,-99.1651395,MEX
613517e27c85e5f861db86ed,Enerpulse,cleantech,"{'description': '', 'address1': '2451 Alamo SE', 'address2': '', 'zip_code': '87106', 'city': 'Albuquerque', 'state_code': 'NM', 'country_code': 'USA', 'latitude': 35.055164, 'longitude': -106.617561}",2451 Alamo SE,,Albuquerque,35.055164,-106.617561,USA
613517e27c85e5f861db8723,TRIRIGA,cleantech,"{'description': 'Headquarters', 'address1': '6720 Via Austi Parkway', 'address2': 'Suite 500', 'zip_code': '89119', 'city': 'Las Vegas', 'state_code': 'NV', 'country_code': 'USA', 'latitude': 36.0686005, 'longitude': -115.162279}",6720 Via Austi Parkway,Suite 500,Las Vegas,36.0686005,-115.162279,USA
613517e27c85e5f861db8724,TRIRIGA,cleantech,"{'description': 'Pleasanton', 'address1': '5994 W. Las Positas Boulevard', 'address2': 'Suite 217', 'zip_code': '94588', 'city': 'Pleasanton', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.6817236, 'longitude': -121.9031911}",5994 W. Las Positas Boulevard,Suite 217,Pleasanton,37.6817236,-121.9031911,USA
613517e27c85e5f861db88cc,Makani Power,cleantech,"{'description': '', 'address1': '2175 Monarch Street', 'address2': '', 'zip_code': '94501', 'city': 'Alameda', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.7831775, 'longitude': -122.3086191}",2175 Monarch Street,,Alameda,37.7831775,-122.3086191,USA
613517e27c85e5f861db88d8,Environmental Operating Solutions,cleantech,"{'description': '', 'address1': '4A Colonel Drive', 'address2': '', 'zip_code': '02532', 'city': 'Bourne', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 41.7333505, 'longitude': -70.5893753}",4A Colonel Drive,,Bourne,41.7333505,-70.5893753,USA
613517e17c85e5f861db77cb,Booyah,games_video,"{'description': 'Booyah Inc.', 'address1': '139 Townsend Street, 3rd Floor', 'address2': '', 'zip_code': '94107', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.420728, 'longitude': -122.2103414}","139 Townsend Street, 3rd Floor",,San Francisco,37.420728,-122.2103414,USA
613517e27c85e5f861db885f,Elixir Pharmaceuticals,biotech,"{'description': 'Headquarters', 'address1': '300 Putnam Avenue', 'address2': '', 'zip_code': '02139', 'city': 'Cambridge', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.362035, 'longitude': -71.113289}",300 Putnam Avenue,,Cambridge,42.362035,-71.113289,USA
613517e17c85e5f861db64a0,ZeniMax,games_video,"{'description': None, 'address1': '1370 Piccard Drive', 'address2': 'Suite 120', 'zip_code': '20850', 'city': 'Rockville', 'state_code': 'MD', 'country_code': 'USA', 'latitude': 39.105555, 'longitude': -77.179772}",1370 Piccard Drive,Suite 120,Rockville,39.105555,-77.179772,USA
613517e17c85e5f861db7137,GreenRoad Technologies,cleantech,"{'description': 'U.S. Headquarters', 'address1': '3 Twin Dolphin Drive', 'address2': 'Suite 300', 'zip_code': '94065', 'city': 'Redwood Shores', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.527315, 'longitude': -122.263434}",3 Twin Dolphin Drive,Suite 300,Redwood Shores,37.527315,-122.263434,USA
613517e27c85e5f861db851e,BrainCells,biotech,"{'description': 'Headquarters', 'address1': '3565 General Atomics Court', 'address2': 'Suite 200', 'zip_code': '92121', 'city': 'San Diego', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.893712, 'longitude': -117.237211}",3565 General Atomics Court,Suite 200,San Diego,32.893712,-117.237211,USA
613517e27c85e5f861db89c5,Gevo,cleantech,"{'description': '', 'address1': '345 Inverness Drive South, Building C, Suite 310', 'address2': '', 'zip_code': '80112', 'city': 'Englewood', 'state_code': 'CO', 'country_code': 'USA', 'latitude': 39.558982, 'longitude': -104.856898}","345 Inverness Drive South, Building C, Suite 310",,Englewood,39.558982,-104.856898,USA
613517e27c85e5f861db8a69,Semprius,cleantech,"{'description': 'HQ', 'address1': '4915 Prospectus Drive,', 'address2': 'Suite C', 'zip_code': '27713', 'city': 'Durham', 'state_code': 'NC', 'country_code': 'USA', 'latitude': 35.8948471, 'longitude': -78.8923523}","4915 Prospectus Drive,",Suite C,Durham,35.8948471,-78.8923523,USA
613517e27c85e5f861db83e7,OPX Biotechnologies,cleantech,"{'description': 'OPX Bio', 'address1': '2425 55th Street Suite 100', 'address2': '', 'zip_code': '80301', 'city': 'Boulder', 'state_code': 'CO', 'country_code': 'USA', 'latitude': 40.02375, 'longitude': -105.226353}",2425 55th Street Suite 100,,Boulder,40.02375,-105.226353,USA
613517e17c85e5f861db6438,OnLive,games_video,"{'description': 'Headquarters', 'address1': '181 Lytton Ave.', 'address2': '', 'zip_code': '94301', 'city': 'Palo Alto', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.09024, 'longitude': -95.712891}",181 Lytton Ave.,,Palo Alto,37.09024,-95.712891,USA
613517e27c85e5f861db893f,Alnara Pharmaceuticals,biotech,"{'description': 'Headquarters', 'address1': '840 Memorial Drive', 'address2': '', 'zip_code': '02139', 'city': 'Cambridge', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.3624253, 'longitude': -71.116031}",840 Memorial Drive,,Cambridge,42.3624253,-71.116031,USA
613517e17c85e5f861db67bd,FriendFinder Networks,games_video,"{'description': '', 'address1': '6800 Broken Sound Parkway', 'address2': 'Suite 100', 'zip_code': '56100', 'city': 'Boca Raton', 'state_code': 'FL', 'country_code': 'MYS', 'latitude': 26.4074809, 'longitude': -80.1169895}",6800 Broken Sound Parkway,Suite 100,Boca Raton,26.4074809,-80.1169895,MYS
613517e27c85e5f861db86ef,Esperion Therapeutics,biotech,"{'description': '', 'address1': '46701 Commerce Center Drive', 'address2': '', 'zip_code': '48170', 'city': 'Plymouth', 'state_code': 'MI', 'country_code': 'USA', 'latitude': 42.3853985, 'longitude': -83.5069834}",46701 Commerce Center Drive,,Plymouth,42.3853985,-83.5069834,USA
613517e17c85e5f861db6f43,Lehigh Technologies,cleantech,"{'description': 'Corporate Headquarters', 'address1': '120 Royal Woods Ct SW', 'address2': '', 'zip_code': '30084', 'city': 'Tucker', 'state_code': 'GA', 'country_code': 'USA', 'latitude': 26.215648, 'longitude': -81.80187}",120 Royal Woods Ct SW,,Tucker,26.215648,-81.80187,USA
613517e27c85e5f861db8ac9,Nordic Windpower,cleantech,"{'description': '', 'address1': '125 University Ave', 'address2': '', 'zip_code': '94710', 'city': 'Berkeley', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.863464, 'longitude': -122.3153453}",125 University Ave,,Berkeley,37.863464,-122.3153453,USA
613517e27c85e5f861db8717,Allied Resource Corporation,cleantech,"{'description': 'Corporate Headquarters', 'address1': '435 Devon Park Drive', 'address2': 'The 400 Building', 'zip_code': '19087', 'city': 'Wayne', 'state_code': 'PA', 'country_code': 'USA', 'latitude': 40.0716406, 'longitude': -75.4198731}",435 Devon Park Drive,The 400 Building,Wayne,40.0716406,-75.4198731,USA
613517e27c85e5f861db88de,Living Proof,biotech,"{'description': '', 'address1': '301 Binney St', 'address2': '1st Floor', 'zip_code': '02142', 'city': 'Cambridge', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.3661884, 'longitude': -71.0802975}",301 Binney St,1st Floor,Cambridge,42.3661884,-71.0802975,USA
613517e27c85e5f861db88b0,diaDexus,biotech,"{'description': 'HQ', 'address1': '343 Oyster Point Boulevard', 'address2': '', 'zip_code': '94080-1913', 'city': 'South San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.6625446, 'longitude': -122.3888507}",343 Oyster Point Boulevard,,South San Francisco,37.6625446,-122.3888507,USA
613517e17c85e5f861db6235,hi5,games_video,"{'description': '', 'address1': '55 Second Street', 'address2': 'Suite 400', 'zip_code': '94105', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.788668, 'longitude': -122.400558}",55 Second Street,Suite 400,San Francisco,37.788668,-122.400558,USA
613517e17c85e5f861db7c79,RGB Networks,games_video,"{'description': 'HQ', 'address1': '390 West Java Drive', 'address2': '', 'zip_code': '94089', 'city': 'Sunnyvale', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.4123706, 'longitude': -122.0216271}",390 West Java Drive,,Sunnyvale,37.4123706,-122.0216271,USA
613517e17c85e5f861db6536,Nanosolar,nanotech,"{'description': None, 'address1': '5521 Hellyer Ave.', 'address2': None, 'zip_code': '95138', 'city': 'San Jose', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.264749, 'longitude': -121.789862}",5521 Hellyer Ave.,,San Jose,37.264749,-121.789862,USA
613517e27c85e5f861db88aa,Genizon BioSciences,biotech,"{'description': '', 'address1': '880 McCaffrey Street', 'address2': 'St. Laurent', 'zip_code': 'H4T 2C7', 'city': 'Quebec', 'state_code': None, 'country_code': 'CAN', 'latitude': 45.4858119, 'longitude': -73.7152901}",880 McCaffrey Street,St. Laurent,Quebec,45.4858119,-73.7152901,CAN
613517e27c85e5f861db8924,Marinus Pharmaceuticals,biotech,"{'description': 'Marinus Pharma.', 'address1': '21 Business Park Drive', 'address2': '', 'zip_code': '06405', 'city': 'Branford', 'state_code': 'CT', 'country_code': 'USA', 'latitude': 41.29606, 'longitude': -72.770691}",21 Business Park Drive,,Branford,41.29606,-72.770691,USA
613517e27c85e5f861db884c,Anulex,biotech,"{'description': 'Corporate Headquarters', 'address1': '5600 Rowland Road', 'address2': 'Suite 280', 'zip_code': '55343', 'city': 'Minnetonka', 'state_code': 'MN', 'country_code': 'USA', 'latitude': 44.9025336, 'longitude': -93.4432438}",5600 Rowland Road,Suite 280,Minnetonka,44.9025336,-93.4432438,USA
613517e27c85e5f861db8b78,OptiMedica,biotech,"{'description': 'Corporate Headquarters', 'address1': '3100 Coronado Drive', 'address2': '', 'zip_code': '95054', 'city': 'Santa Clara', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.3777985, 'longitude': -121.9744545}",3100 Coronado Drive,,Santa Clara,37.3777985,-121.9744545,USA
613517e27c85e5f861db875e,GenKyoTex,biotech,"{'description': '', 'address1': '14, Chemin des Aulx', 'address2': 'Plan-Les-Ouates', 'zip_code': 'CH-1228', 'city': 'Geneva', 'state_code': None, 'country_code': 'CHE', 'latitude': 46.1685443, 'longitude': 6.1036257}","14, Chemin des Aulx",Plan-Les-Ouates,Geneva,46.1685443,6.1036257,CHE
613517e17c85e5f861db62a3,Metacafe,games_video,"{'description': '', 'address1': '128 King Street', 'address2': '3rd Floor', 'zip_code': '94107', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.437328, 'longitude': -122.159928}",128 King Street,3rd Floor,San Francisco,37.437328,-122.159928,USA
613517e17c85e5f861db64a3,Blowtorch,games_video,"{'description': None, 'address1': '10 Liberty Ship Way #330', 'address2': '', 'zip_code': '94965', 'city': 'Sausalito', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.862592, 'longitude': -122.493561}",10 Liberty Ship Way #330,,Sausalito,37.862592,-122.493561,USA
613517e27c85e5f861db87b0,Nautilus Solar Energy,cleantech,"{'description': 'HQ', 'address1': '396 Springfield Avenue, 2nd Floor', 'address2': '', 'zip_code': '07901', 'city': 'Summit', 'state_code': 'NJ', 'country_code': 'USA', 'latitude': 40.702334, 'longitude': -74.400246}","396 Springfield Avenue, 2nd Floor",,Summit,40.702334,-74.400246,USA
613517e27c85e5f861db8835,Infinite Power Solutions,cleantech,"{'description': 'HQ', 'address1': '11149 Bradford Road', 'address2': '', 'zip_code': '80127', 'city': 'Littleton', 'state_code': 'CO', 'country_code': 'USA', 'latitude': 39.5688576, 'longitude': -105.1236849}",11149 Bradford Road,,Littleton,39.5688576,-105.1236849,USA
613517e17c85e5f861db689a,Pikum,games_video,"{'description': None, 'address1': '7 Chalcot Road', 'address2': '', 'zip_code': 'Nw1 8lh', 'city': 'London', 'state_code': None, 'country_code': 'GBR', 'latitude': 51.539778, 'longitude': -0.152998}",7 Chalcot Road,,London,51.539778,-0.152998,GBR
613517e27c85e5f861db8415,Environmental Operations,cleantech,"{'description': 'Environmental Operations', 'address1': '1530 South Second Street     Suite 200', 'address2': '', 'zip_code': '63104-4500', 'city': 'St. Louis', 'state_code': 'MO', 'country_code': 'USA', 'latitude': 38.6093764, 'longitude': -90.1959689}",1530 South Second Street     Suite 200,,St. Louis,38.6093764,-90.1959689,USA
613517e27c85e5f861db87f4,BioStable,biotech,"{'description': 'Office', 'address1': '2621 Ridgepoint Drive,Suite 100', 'address2': '', 'zip_code': '78754', 'city': 'Austin,', 'state_code': 'TX', 'country_code': 'USA', 'latitude': 30.327779, 'longitude': -97.669955}","2621 Ridgepoint Drive,Suite 100",,"Austin,",30.327779,-97.669955,USA
613517e27c85e5f861db890f,Lumavita,biotech,"{'description': '', 'address1': 'Engelgase 77', 'address2': 'Basel', 'zip_code': '4052', 'city': 'Switzerland', 'state_code': None, 'country_code': 'CHE', 'latitude': 47.548934, 'longitude': 7.6025604}",Engelgase 77,Basel,Switzerland,47.548934,7.6025604,CHE
613517e17c85e5f861db6bd5,Sometrics,games_video,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '90245', 'city': 'El Segundo', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.048857, 'longitude': -118.251343}",,,El Segundo,34.048857,-118.251343,USA
613517e17c85e5f861db7157,Transposagen Biopharmaceuticals,biotech,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '40507', 'city': 'Lexington', 'state_code': 'KY', 'country_code': 'USA', 'latitude': 38.048906, 'longitude': -84.499838}",,,Lexington,38.048906,-84.499838,USA
613517e17c85e5f861db7d02,Juneau Biosciences,biotech,"{'description': '', 'address1': '2749 E. Parleys Way', 'address2': 'Suite 210', 'zip_code': '84109', 'city': 'Salt Lake City', 'state_code': 'UT', 'country_code': 'USA', 'latitude': 40.718033, 'longitude': -111.81104}",2749 E. Parleys Way,Suite 210,Salt Lake City,40.718033,-111.81104,USA
613517e17c85e5f861db6904,Cellufun,games_video,"{'description': 'Worldwide HQ', 'address1': '33 West 19th Street', 'address2': 'Suite 329', 'zip_code': '10011', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.73993, 'longitude': -73.9930489}",33 West 19th Street,Suite 329,New York,40.73993,-73.9930489,USA
613517e17c85e5f861db6a87,Serious Business,games_video,"{'description': '', 'address1': '580 Market Street', 'address2': '#600', 'zip_code': '94104', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.7893215, 'longitude': -122.4013624}",580 Market Street,#600,San Francisco,37.7893215,-122.4013624,USA
613517e17c85e5f861db7a08,Clear Standards,cleantech,"{'description': 'Clear Standards', 'address1': '21335 Signal Ave', 'address2': 'Suite 200', 'zip_code': '20164', 'city': 'Sterling', 'state_code': 'VA', 'country_code': 'USA', 'latitude': 39.024958, 'longitude': -77.389687}",21335 Signal Ave,Suite 200,Sterling,39.024958,-77.389687,USA
613517e27c85e5f861db8339,Preview Networks,games_video,"{'description': 'European Headquarters', 'address1': 'Njalsgade 21F', 'address2': '', 'zip_code': '2300', 'city': 'Copenhagen', 'state_code': None, 'country_code': 'DNK', 'latitude': 55.6659813, 'longitude': 12.5800751}",Njalsgade 21F,,Copenhagen,55.6659813,12.5800751,DNK
613517e27c85e5f861db85ef,Lightning Gaming,games_video,"{'description': '', 'address1': '106 Chelsea Parkway', 'address2': '', 'zip_code': '19061', 'city': 'Boothwyn', 'state_code': 'PA', 'country_code': 'USA', 'latitude': 39.8728373, 'longitude': -75.4784988}",106 Chelsea Parkway,,Boothwyn,39.8728373,-75.4784988,USA
613517e27c85e5f861db87bc,Limerick BioPharma,biotech,"{'description': '', 'address1': '601 Gateway Blvd., Suite 700', 'address2': '', 'zip_code': '94080', 'city': 'South San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.658713, 'longitude': -122.399382}","601 Gateway Blvd., Suite 700",,South San Francisco,37.658713,-122.399382,USA
613517e17c85e5f861db796f,Machinima,games_video,"{'description': '', 'address1': '8441 Santa Monica Blvd', 'address2': '', 'zip_code': '90069', 'city': 'West Hollywood', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.0906409, 'longitude': -118.3740745}",8441 Santa Monica Blvd,,West Hollywood,34.0906409,-118.3740745,USA
613517e27c85e5f861db8b1f,NovaSys,biotech,"{'description': '', 'address1': 'P.O. Box 25230', 'address2': '', 'zip_code': '72221', 'city': 'Little Rock', 'state_code': 'AR', 'country_code': 'USA', 'latitude': 34.7465, 'longitude': -92.2894}",P.O. Box 25230,,Little Rock,34.7465,-92.2894,USA
613517e17c85e5f861db62ea,Mevio,games_video,"{'description': '', 'address1': '577 2nd St Suite 203', 'address2': '', 'zip_code': '94107', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.782263, 'longitude': -122.392142}",577 2nd St Suite 203,,San Francisco,37.782263,-122.392142,USA
613517e27c85e5f861db89c6,Nuon Therapeutics,biotech,"{'description': '', 'address1': '2755 Campus Drive, Suite 175', 'address2': '', 'zip_code': '94403', 'city': 'San Mateo', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.536402, 'longitude': -122.325129}","2755 Campus Drive, Suite 175",,San Mateo,37.536402,-122.325129,USA
613517e27c85e5f861db89e4,Qteros,cleantech,"{'description': 'Headquarters', 'address1': '100 Campus Drive', 'address2': '', 'zip_code': '01752', 'city': 'Marlborough', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.3253727, 'longitude': -71.5854884}",100 Campus Drive,,Marlborough,42.3253727,-71.5854884,USA
613517e27c85e5f861db89a3,TARIS Biomedical,biotech,"{'description': '', 'address1': '99 Hayden Avenue, Suite 100', 'address2': '', 'zip_code': '02421', 'city': 'Lexington', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.4236783, 'longitude': -71.2459523}","99 Hayden Avenue, Suite 100",,Lexington,42.4236783,-71.2459523,USA
613517e17c85e5f861db63e1,PlaySpan,games_video,"{'description': 'HQ', 'address1': '', 'address2': '', 'zip_code': '95054', 'city': 'Santa Clara', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.396312, 'longitude': -121.961396}",,,Santa Clara,37.396312,-121.961396,USA
613517e07c85e5f861db615d,Joost,games_video,"{'description': '', 'address1': '100 5th Ave Fl 6', 'address2': '', 'zip_code': '10011-6903', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.7464969, 'longitude': -74.0094471}",100 5th Ave Fl 6,,New York,40.7464969,-74.0094471,USA
613517e17c85e5f861db6312,SpiralFrog,games_video,"{'description': None, 'address1': '95 Morton Street', 'address2': 'Ground Floor', 'zip_code': '10014', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 37.09024, 'longitude': -95.712891}",95 Morton Street,Ground Floor,New York,37.09024,-95.712891,USA
613517e27c85e5f861db850d,Invenergy,cleantech,"{'description': 'Headquarters', 'address1': '1 South Wacker Drive', 'address2': 'Suite 1900', 'zip_code': '60606', 'city': 'Chicago', 'state_code': 'IL', 'country_code': 'USA', 'latitude': 41.8819098, 'longitude': -87.6367792}",1 South Wacker Drive,Suite 1900,Chicago,41.8819098,-87.6367792,USA
613517e27c85e5f861db89e5,SoloPower,cleantech,"{'description': 'Headquarters', 'address1': '5981 Optical Court', 'address2': '', 'zip_code': '95138', 'city': 'San Jose', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.253463, 'longitude': -121.782906}",5981 Optical Court,,San Jose,37.253463,-121.782906,USA
613517e27c85e5f861db888f,Ostara,cleantech,"{'description': '', 'address1': '690 â€“ 1199 West Pender Street', 'address2': 'BC V6E 2R1', 'zip_code': '', 'city': 'Vancouver', 'state_code': None, 'country_code': 'CAN', 'latitude': 49.2883553, 'longitude': -123.1233545}",690 â€“ 1199 West Pender Street,BC V6E 2R1,Vancouver,49.2883553,-123.1233545,CAN
613517e27c85e5f861db8437,Borrego Solar Systems,cleantech,"{'description': 'San Diego Location', 'address1': '1810 Gillespie Way, Suite 108', 'address2': '', 'zip_code': '92020', 'city': 'El Cajon', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.8193566, 'longitude': -116.981232}","1810 Gillespie Way, Suite 108",,El Cajon,32.8193566,-116.981232,USA
613517e17c85e5f861db71c8,ngmoco,games_video,"{'description': 'Secret Factory', 'address1': '185 Berry Street', 'address2': 'Suite 3000', 'zip_code': '94107', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.7705096, 'longitude': -122.4015807}",185 Berry Street,Suite 3000,San Francisco,37.7705096,-122.4015807,USA
613517e07c85e5f861db6159,Lala,games_video,"{'description': 'Lala Headquarters', 'address1': '209 Hamilton Ave', 'address2': 'Suite #200', 'zip_code': '94301', 'city': 'Palo Alto', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.451151, 'longitude': -122.154369}",209 Hamilton Ave,Suite #200,Palo Alto,37.451151,-122.154369,USA
613517e27c85e5f861db8801,MediQuest Therapeutics,biotech,"{'description': '', 'address1': '22322 20th Avenue SE', 'address2': 'Suite 100', 'zip_code': '98021', 'city': 'Bothell', 'state_code': 'WA', 'country_code': 'USA', 'latitude': 47.795302, 'longitude': -122.205813}",22322 20th Avenue SE,Suite 100,Bothell,47.795302,-122.205813,USA
613517e27c85e5f861db871e,Apieron,biotech,"{'description': 'Headquarters', 'address1': '155 Jefferson Drive', 'address2': '', 'zip_code': '94025', 'city': 'Menlo Park', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.482654, 'longitude': -122.172713}",155 Jefferson Drive,,Menlo Park,37.482654,-122.172713,USA
613517e27c85e5f861db896b,Athenix,biotech,"{'description': '', 'address1': '108 T.W. Alexander Drive', 'address2': '', 'zip_code': '27709', 'city': 'Research Triangle Park', 'state_code': 'NC', 'country_code': 'USA', 'latitude': 35.8893657, 'longitude': -78.880602}",108 T.W. Alexander Drive,,Research Triangle Park,35.8893657,-78.880602,USA
